名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
大庆村,渝北大石坝,大庆村,0,塔板结合,1061户,30栋,商品房/集资房,1999年 ,0.6元/平米/月,街道办事处（委员会）代管物业,暂无信息
玉带山,江北大石坝,丰都县,0,未知类型,237户,21栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
搪瓷村,江北大石坝,搪瓷,7438,板楼,142户,8栋,商品房/房改房/拆迁还建房,1985年 ,暂无信息,暂无信息,暂无信息
大石坝八村,江北大石坝,红石路大石坝八村,0,塔楼/塔板结合,114户,10栋,商品房/房改房/集资房,1998-2007年 ,0.8至1.1元/平米/月,暂无信息,暂无信息
正街社区,江北大石坝,大石坝街正街社区,0,未知类型,364户,7栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
东原中心写字楼,江北大石坝,鸿恩寺红石路段(大石坝公交站附近,0,塔楼,459户,1栋,商品房/使用权,暂无信息 ,20元/平米/月,重庆新东原物业管理有限公司,重庆同原地产开发有限公司
江与城,渝北大竹林,黄山大道西段16号,14803,塔板结合,1678户,13栋,商品房/私产,2008-2015年 ,2至12元/平米/月,重庆集美嘉铭物业管理股份有限公司,重庆兴龙湖置地发展有限公司
江与城天矩,渝北大竹林,龙竹路9号,0,板楼,95户,94栋,商品房,2010-2018年 ,6.7元/平米/月,龙湖物业服务集团有限公司,龙湖地产
新江与城清晖时光,渝北大竹林,大竹林金开大道起点（现江与城体育公园旁）,14537,塔楼,1116户,5栋,商品房/使用权/私产,2015-2019年 ,1至3.2元/平米/月,重庆新龙湖物业管理有限公司,重庆龙湖地产发展有限公司
金科天元道C区,渝北大竹林,慈竹路9号,19499,塔楼/板楼,460户,19栋,商品房,2017-2020年 ,2.8至5元/平米/月,暂无信息,重庆市金科实业集团弘景房地产开发有限公司
龙湖江与城江城时光,渝北大竹林,"绿竹路66号, 绿竹路68号",15703,塔楼/塔板结合,1047户,3栋,商品房,2015-2016年 ,3.1元/平米/月,重庆新龙湖物业管理有限公司,重庆新龙湖置地发展有限公司
龙湖江与城原山时光,渝北大竹林,宏帆路龙湖江与城原山时光,15286,塔楼/塔板结合,1120户,5栋,商品房,2015-2018年 ,3.1元/平米/月,龙湖物业服务集团有限公司,龙湖
金竹苑3区,渝北大竹林,金竹苑3区,8644,塔楼,836户,12栋,商品房/经济适用房/拆迁还建房,2000-2017年 ,0.6元/平米/月,街道办事处（委员会）代管物业,龙湖
水竹苑2区,渝北大竹林,水竹苑2区,8504,塔楼,587户,7栋,商品房/经济适用房/乡产/拆迁还建房,2000-2017年 ,0.6元/平米/月,重庆昌庆物业发展有限公司,当地拆迁办
金竹苑1区,渝北大竹林,金竹苑1区,9094,塔楼,1256户,15栋,商品房/经济适用房/拆迁还建房/集资房,2006-2017年 ,0.5元/平米/月,龙湖物业,龙湖地产
银竹苑4区,渝北大竹林,银竹苑4区,9037,塔楼,962户,11栋,商品房/经济适用房/拆迁还建房/定向安置房,2006-2018年 ,暂无信息,暂无信息,龙湖
金竹苑2区,渝北大竹林,金竹苑2区,8795,塔楼,982户,12栋,商品房/经济适用房/使用权/拆迁还建房,1996-2017年 ,0.6元/平米/月,街道办事处（委员会）代管物业,当地拆迁办
银竹苑2区,渝北大竹林,银竹苑2区,8676,塔楼,787户,11栋,商品房/经济适用房/拆迁还建房,2001-2018年 ,暂无信息,龙湖物业,龙湖地产
银竹苑1区,渝北大竹林,银竹苑1区,8886,塔楼,578户,7栋,商品房/经济适用房/拆迁还建房,2004-2012年 ,暂无信息,重庆金科物业管理公司,金科地产开发有限公司
银竹苑3区,渝北大竹林,银竹苑3区,8942,塔楼,908户,12栋,商品房/拆迁还建房,2005-2018年 ,暂无信息,街道办事处（委员会）代管物业,无
江与城北区二组团,渝北大竹林,天山大道西段47号,14616,塔板结合,1386户,8栋,商品房,2010-2012年 ,1.8元/平米/月,龙湖物业服务集团有限公司,重庆兴龙湖置地发展有限公司
慈竹苑,渝北大竹林,慈竹苑,9502,塔板结合,2866户,34栋,商品房/经济适用房/拆迁还建房/集资房,2005-2018年 ,0.3元/平米/月,重庆集美嘉铭物业公司, 陕西亿润经贸有限公司 
熙溪地,渝北大竹林,"天山大道西段43号, 天山大道西段39号",17345,塔楼/板楼/塔板结合/平房,1978户,27栋,商品房/使用权/私产,2012-2015年 ,1至3.5元/平米/月,重庆龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
金竹苑4区,渝北大竹林,金竹苑4区,9373,塔楼,870户,11栋,商品房/房改房/经济适用房/拆迁还建房,2000-2017年 ,0.5元/平米/月,街道办事处（委员会）代管物业, 陕西亿润经贸有限公司 
渝兴新街坊,渝北大竹林,金竹路116号（金竹苑公交站旁）,11711,塔楼,584户,3栋,商品房,2008-2016年 ,1.8元/平米/月,重庆宏声物业管理有限责任公司,重庆渝高新兴科技发展有限公司
龙湖江与城二期纯小镇,渝北大竹林,天山大道西段8号,16454,塔楼/板楼/塔板结合,480户,21栋,商品房,2008年 ,2.8元/平米/月,龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
龙湖江与城原山,渝北大竹林,天山大道西段39号,25990,塔楼/板楼/塔板结合,444户,91栋,商品房,2010年 ,4至5元/平米/月,龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
楠竹苑,渝北大竹林,楠竹路5号,10318,塔楼/板楼,548户,4栋,商品房/拆迁还建房/集资房,2000-2018年 ,1至1.3元/平米/月,重庆集美嘉铭物业公司,"""浙江富园房地产开发有限公司"
龙湖江与城海茨堡,渝北大竹林,天山大道西段8号,18504,板楼,1084户,23栋,商品房,2008-2012年 ,2.8元/平米/月,龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
金科天元道一期二组团,渝北大竹林,斑竹路2号,15603,塔楼,409户,2栋,商品房,2010-2018年 ,2.6至2.8元/平米/月,暂无信息,金科
金科天元道一期三组团,渝北大竹林,楠竹路33号,15940,塔板结合,740户,4栋,商品房/使用权/私产,2016-2018年 ,2.8至2.82元/平米/月,重庆金科物业服务有限公司,重庆市金科实业集团弘景房地产开发有限公司
金科天元道一期一组团,渝北大竹林,渝北区慈竹路10号,15631,塔楼/板楼/平房,980户,21栋,商品房,2012-2019年 ,2.8至3.6元/平米/月,重庆金科物业服务有限公司,金科
金科美邻汇,渝北大竹林,斑竹路金科美邻汇,9567,塔楼,461户,4栋,商品房/经济适用房/私产,2018-2020年 ,3.5至6元/平米/月,重庆金科物业服务有限公司,暂无信息
金科天元道砚北A组团,渝北大竹林,恒山西路金科天元道砚北A组团,18221,板楼,986户,26栋,商品房/经济适用房,2017-2019年 ,3.2至3.7元/平米/月,重庆金科物业服务有限公司,重庆金科房地产开发有限公司
新江与城悠澜,渝北大竹林,金开大道西段（龙凼山公园旁）,16106,塔楼/板楼/塔板结合,1544户,18栋,商品房,2012-2022年 ,3.2至6元/平米/月,龙湖物业,重庆龙湖地产发展有限公司
新江与城天越,渝北大竹林,金开大道西段42号,17535,塔楼/板楼/平房,137户,42栋,商品房,2017-2021年 ,3.5至7元/平米/月,暂无信息,暂无信息
龙湖江与城原山时光,渝北大竹林,宏帆路龙湖江与城原山时光,15286,塔楼/塔板结合,1120户,5栋,商品房,2015-2018年 ,3.1元/平米/月,龙湖物业服务集团有限公司,龙湖
龙湖江与城江城时光,渝北大竹林,"绿竹路66号, 绿竹路68号",15703,塔楼/塔板结合,1047户,3栋,商品房,2015-2016年 ,3.1元/平米/月,重庆新龙湖物业管理有限公司,重庆新龙湖置地发展有限公司
江与城,渝北大竹林,黄山大道西段16号,14803,塔板结合,1678户,13栋,商品房/私产,2008-2015年 ,2至12元/平米/月,龙湖物业服务集团有限公司,重庆兴龙湖置地发展有限公司
新江与城清晖时光,渝北大竹林,大竹林金开大道起点（现江与城体育公园旁）,14537,塔楼,1116户,5栋,商品房/使用权/私产,2015-2019年 ,1至3.2元/平米/月,重庆新龙湖物业管理有限公司,重庆龙湖地产发展有限公司
金科天元道C区,渝北大竹林,慈竹路9号,19499,塔楼/板楼,460户,19栋,商品房,2017-2020年 ,2.8至5元/平米/月,暂无信息,重庆市金科实业集团弘景房地产开发有限公司
江与城天矩,渝北大竹林,龙竹路9号,0,板楼,95户,94栋,商品房,2010-2018年 ,6.7元/平米/月,龙湖物业服务集团有限公司,龙湖地产
金科天元道砚北A组团,渝北大竹林,恒山西路金科天元道砚北A组团,18221,板楼,986户,26栋,商品房/经济适用房,2017-2019年 ,3.2至3.7元/平米/月,重庆金科物业服务有限公司,重庆金科房地产开发有限公司
金科美邻汇,渝北大竹林,斑竹路金科美邻汇,9567,塔楼,461户,4栋,商品房/经济适用房/私产,2018-2020年 ,3.5至6元/平米/月,重庆金科物业服务有限公司,暂无信息
金竹苑4区,渝北大竹林,金竹苑4区,9373,塔楼,870户,11栋,商品房/房改房/经济适用房/拆迁还建房,2000-2017年 ,0.5元/平米/月,街道办事处（委员会）代管物业, 陕西亿润经贸有限公司 
金科天元道一期二组团,渝北大竹林,斑竹路2号,15603,塔楼,409户,2栋,商品房,2010-2018年 ,2.6至2.8元/平米/月,暂无信息,金科
金科天元道一期三组团,渝北大竹林,楠竹路33号,15940,塔板结合,740户,4栋,商品房/使用权/私产,2016-2018年 ,2.8至2.82元/平米/月,重庆金科物业服务有限公司,重庆市金科实业集团弘景房地产开发有限公司
金科天元道一期一组团,渝北大竹林,渝北区慈竹路10号,15631,塔楼/板楼/平房,980户,21栋,商品房,2012-2019年 ,2.8至3.6元/平米/月,重庆金科物业服务有限公司,金科
龙湖江与城海茨堡,渝北大竹林,天山大道西段8号,18504,板楼,1084户,23栋,商品房,2008-2012年 ,2.8元/平米/月,龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
龙湖江与城二期纯小镇,渝北大竹林,天山大道西段8号,16454,塔楼/板楼/塔板结合,480户,21栋,商品房,2008年 ,2.8元/平米/月,龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
龙湖江与城原山,渝北大竹林,天山大道西段39号,25990,塔楼/板楼/塔板结合,444户,91栋,商品房,2010年 ,4至5元/平米/月,龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
楠竹苑,渝北大竹林,楠竹路5号,10318,塔楼/板楼,548户,4栋,商品房/拆迁还建房/集资房,2000-2018年 ,1至1.3元/平米/月,重庆集美嘉铭物业公司,"""浙江富园房地产开发有限公司"
金竹苑3区,渝北大竹林,金竹苑3区,8644,塔楼,836户,12栋,商品房/经济适用房/拆迁还建房,2000-2017年 ,0.6元/平米/月,街道办事处（委员会）代管物业,龙湖
水竹苑2区,渝北大竹林,水竹苑2区,8504,塔楼,587户,7栋,商品房/经济适用房/乡产/拆迁还建房,2000-2017年 ,0.6元/平米/月,重庆昌庆物业发展有限公司,当地拆迁办
金竹苑1区,渝北大竹林,金竹苑1区,9094,塔楼,1256户,15栋,商品房/经济适用房/拆迁还建房/集资房,2006-2017年 ,0.5元/平米/月,龙湖物业,龙湖地产
银竹苑4区,渝北大竹林,银竹苑4区,9037,塔楼,962户,11栋,商品房/经济适用房/拆迁还建房/定向安置房,2006-2018年 ,暂无信息,暂无信息,龙湖
金竹苑2区,渝北大竹林,金竹苑2区,8795,塔楼,982户,12栋,商品房/经济适用房/使用权/拆迁还建房,1996-2017年 ,0.6元/平米/月,街道办事处（委员会）代管物业,当地拆迁办
银竹苑2区,渝北大竹林,银竹苑2区,8676,塔楼,787户,11栋,商品房/经济适用房/拆迁还建房,2001-2018年 ,暂无信息,龙湖物业,龙湖地产
银竹苑1区,渝北大竹林,银竹苑1区,8886,塔楼,578户,7栋,商品房/经济适用房/拆迁还建房,2004-2012年 ,暂无信息,重庆金科物业管理公司,金科地产开发有限公司
银竹苑3区,渝北大竹林,银竹苑3区,8942,塔楼,908户,12栋,商品房/拆迁还建房,2005-2018年 ,暂无信息,街道办事处（委员会）代管物业,无
江与城北区二组团,渝北大竹林,天山大道西段47号,14616,塔板结合,1386户,8栋,商品房,2010-2012年 ,1.8元/平米/月,龙湖物业服务集团有限公司,重庆兴龙湖置地发展有限公司
慈竹苑,渝北大竹林,慈竹苑,9502,塔板结合,2866户,34栋,商品房/经济适用房/拆迁还建房/集资房,2005-2018年 ,0.3元/平米/月,重庆集美嘉铭物业公司, 陕西亿润经贸有限公司 
渝兴新街坊,渝北大竹林,金竹路116号（金竹苑公交站旁）,11711,塔楼,584户,3栋,商品房,2008-2016年 ,1.8元/平米/月,重庆宏声物业管理有限责任公司,重庆渝高新兴科技发展有限公司
熙溪地,渝北大竹林,"天山大道西段43号, 天山大道西段39号",17345,塔楼/板楼/塔板结合/平房,1978户,27栋,商品房/使用权/私产,2012-2015年 ,1至3.5元/平米/月,重庆龙湖物业服务集团有限公司,重庆龙湖地产发展有限公司
新江与城悠澜,渝北大竹林,金开大道西段（龙凼山公园旁）,16106,塔楼/板楼/塔板结合,1544户,18栋,商品房,2012-2022年 ,3.2至6元/平米/月,龙湖物业,重庆龙湖地产发展有限公司
壹江郡三期,渝北大竹林,渝北区华山北路196号,23499,板楼,543户,42栋,商品房,2019-2022年 ,3.9至4元/平米/月,怡置北兴物业服务（重庆）有限公司,重庆怡置新辰房地产开发有限公司
富比帝,江北观音桥,洋河二村18号,8195,塔板结合,203户,17栋,商品房/经济适用房,2004-2005年 ,0.6元/平米/月,重庆富比帝物业发展有限公司,中达房产开发有限公司
东方家园,江北观音桥,华新村360号,9849,塔楼/板楼,2321户,30栋,商品房/经济适用房,2001-2006年 ,1元/平米/月,暂无信息,东宏实业（重庆）有限公司
春晖园,江北观音桥,观音桥步行街小苑附近,10115,塔楼/塔板结合,4518户,94栋,商品房/房改房/经济适用房/私产/集资房,1989-2008年 ,1.2至1.5元/平米/月,重庆市聚贤物业管理有限公司,北京春晖园投资有限责任公司
光宇阳光海岸,江北观音桥,建新东路70-118号,12229,塔板结合,653户,2栋,商品房,2004-2006年 ,1.1至1.2元/平米/月,重庆渝诚物业管理有限公司,重庆光宇建设开发有限公司
富强三村,江北观音桥,富强三村,12551,塔板结合,302户,15栋,商品房/房改房/经济适用房/限价商品房/集资房,1990-2005年 ,暂无信息,街道办事处（委员会）代管物业,"""浙江富园房地产开发有限公司"
鸥鹏K城,江北观音桥,金源路66号,13141,塔楼,1193户,4栋,商品房/使用权/私产,2007-2008年 ,2元/平米/月,重庆新鸥鹏物业管理有限公司,重庆新欧鹏地产有限公司
宏基大厦,江北观音桥,中兴村25号,11714,塔楼,476户,1栋,商品房,2003-2005年 ,1.8元/平米/月,重庆芸茵物业管理有限公司,重庆新禾置业发展有限公司
光宇锦鑫,江北观音桥,建东一村62号,13511,塔楼,105户,1栋,商品房/使用权/私产,2002年 ,1元/平米/月,香港戴德梁行物业管理有限公司,重庆光宇建设开发有限公司
信一金典,江北观音桥,建北四支路4-6号,12764,塔楼,653户,1栋,商品房,2005-2012年 ,1.1元/平米/月,重庆大正物业管理有限公司,江苏信一房产开发有限公司重庆分公司
富力海洋,江北观音桥,洋河路11号,14571,塔楼,1525户,8栋,商品房,2002-2009年 ,1.5至5元/平米/月,广州天力物业发展有限公司重庆分公司,重庆富力房地产开发有限公司
