名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
吉林大厦,越秀东风东,中山一路吉林大厦,70603,塔楼,30户,1栋,商品房,1997年 ,暂无信息,暂无信息,广州保利房地产开发公司
梅花路电力设计院宿舍,越秀东风东,梅花路65号,76441,塔楼,58户,3栋,商品房/房改房/使用权,1985-1996年 ,0.7至0.98元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司
东风东路754号之一大院,越秀东风东,东风东路754号之一,66754,塔楼,281户,8栋,商品房/房改房,1988-1999年 ,暂无信息,单位代管物业,暂无信息
水均岗,越秀东风东,"水均岗, 水均大街, 水均南街",56461,塔楼/板楼/平房,1969户,94栋,商品房/房改房/私产/自建房,1980-1999年 ,0.5至10元/平米/月,无物业管理服务,暂无信息
气象局大院,越秀东风东,福今路6号,69587,塔楼/板楼,432户,12栋,商品房/房改房/使用权/私产,1987-2002年 ,暂无信息,暂无信息,暂无信息
东风广场,越秀东风东,东风东路787号,0,塔楼/板楼/塔板结合,2197户,10栋,商品房/房改房/私产,1990-2015年 ,2.7至10元/平米/月,时代物业,广州丽兴房地产开发有限公司
锦城花园,越秀东风东,"东风东路858号, 梅花路34号大院",0,塔楼/塔板结合,1666户,22栋,商品房/私产,1997-2009年 ,3.7至13元/平米/月,广州市中海物业管理有限公司,广州新越房地产开发有限公司
东风东路,越秀东风东,东风东路,52719,塔楼/板楼/平房,2509户,94栋,商品房/房改房/使用权/私产/自建房,1980-2000年 ,0.5至15元/平米/月,暂无信息,无开发商
梅花村,越秀东风东,"中山一路48号之2-3, 中山一路梅花村",75020,塔楼/板楼,1953户,83栋,商品房/房改房/私产,1980-2004年 ,0.6至1.6元/平米/月,广东珠港物业管理有限公司,无开发商
力迅商务大厦,越秀东风东,东风东路776号,0,塔楼,126户,2栋,商品房/使用权/公租房,2000-2014年 ,7.5元/平米/月,暂无信息,广州力迅投资有限公司
竹丝岗二马路39号大院,越秀东风东,竹丝岗二马路,60728,塔楼/板楼,494户,51栋,商品房/房改房,1990-1994年 ,0.5至1.5元/平米/月,中航物业管理有限公司广州分公司,广州市政建设有限公司
东山雅筑,越秀东风东,东风东路776号,0,塔楼,708户,7栋,商品房/私产,2000-2006年 ,3.3至15元/平米/月,万科物业,广州市安厦房地产开发有限公司
一汽宿舍,天河东圃,圃兴路一汽宿舍,29520,塔楼,203户,6栋,商品房/房改房/私产,1999年 ,0.5元/平米/月,一汽宿舍物业管理公司,广州市第一公共汽车有限公司
振东花苑,天河东圃,荔苑路146号,29863,塔楼/板楼,268户,42栋,商品房/房改房/宅基房,1970-2000年 ,0.6元/平米/月,广州市振东物业管理有限公司,无开发商
法院小区 ,天河东圃,宦溪西路东圃法院宿舍,44218,塔楼,132户,2栋,商品房,1999年 ,1.2元/平米/月,暂无信息,无开发商
东圃边检小区 ,天河东圃,宦溪西路边检宿舍,51448,塔楼,266户,5栋,商品房/经济适用房,2006年 ,1.2至1.5元/平米/月,暂无信息,边检单位房改房
领汇国际公寓,天河东圃,中山大道领汇国际公寓,47708,塔楼,301户,1栋,商品房/限价商品房/使用权,2003年 ,1.98元/平米/月,广州市宁骏物业管理有限公司,合景泰富集团
东圃中学宿舍,天河东圃,东圃镇,32753,塔楼/板楼,72户,4栋,商品房/房改房,1998年 ,0.5至0.56元/平米/月,无物业管理服务,广州市天河区教育局
车陂街社区服务综合大楼,天河东圃,东圃二马路,36195,塔楼,48户,2栋,商品房/房改房,2004年 ,暂无信息,暂无信息,	西安大德房地产开发有限公司
中山大道电信宿舍,天河东圃,"中山大道中路, 中山大道中389号",37269,塔楼,41户,4栋,商品房/房改房,1980-2000年 ,0.8元/平米/月,私人承办物业,无开发商
阳光桃源,天河东圃,"桃园路,桃园路31",64609,塔楼,805户,10栋,商品房,2012年 ,1.2至10元/平米/月,阳光桃源管理处,广州市前进置业发展有限公司
白云一建宿舍,天河东圃,东圃二马路68号,28017,塔楼/板楼,42户,3栋,商品房,1998年 ,0.5元/平米/月,单位代管物业,白云房产开发有限公司
十八中学宿舍,天河东圃,东岸路,30144,塔楼/板楼,104户,6栋,商品房/房改房,1997年 ,0.8元/平米/月,暂无信息,暂无信息
红十字会医院宿舍,天河东圃,东圃大马路红十字会医院宿舍,31966,塔楼,64户,4栋,商品房/房改房,1991年 ,0.5至0.8元/平米/月,暂无信息,无开发商
供销社宿舍,天河东圃,东圃大马路供销社宿舍,27264,塔楼,108户,1栋,商品房/房改房,1993-2003年 ,暂无信息,暂无信息,广州市供销局
天力街3号,天河东圃,"天力街3号, 天力街东圃公安宿舍",37494,塔楼,112户,1栋,商品房/房改房/私产,1999-2000年 ,1元/平米/月,公安局物业管理有限公司,广州市公安局天河区分局
东圃书城,天河东圃,东圃大马路东圃书城,29752,塔楼,64户,2栋,商品房/私产,1995-1996年 ,暂无信息,暂无信息,无开发商
富力新村,天河东圃,东圃大马路二横路25号,32835,塔楼,765户,20栋,商品房/房改房,1994-2000年 ,0.6元/平米/月,富力新村物业管理公司,广州富力地产股份有限公司
南国嘉园,天河东圃,中山大道中258号,52218,塔楼,519户,4栋,商品房/使用权,2003-2005年 ,1.3至1.9元/平米/月,广州瑞华房地产开发物业公司 ,广州市文华房地产开发有限公司
康乐大厦,天河东圃,中山大道中1003号,24068,塔楼,153户,1栋,商品房/房改房,2003年 ,0.7元/平米/月,暂无信息,广州市医疗研究所
东圃远洋小区,天河东圃,圃兴路57号,36381,塔楼,368户,4栋,商品房/房改房,2000-2009年 ,1元/平米/月,广州远洋物业管理有限公司,无开发商
东圃二马路,天河东圃,东圃二马路,25157,塔楼/板楼/平房,448户,40栋,商品房/房改房/宅基房/自建房,1990-2000年 ,0.6至3元/平米/月,暂无信息,未知
东圃大马路,天河东圃,东圃大马路,22225,塔楼/板楼,553户,43栋,商品房/使用权/私产/宅基房,1990-1999年 ,暂无信息,暂无信息,无开发商
远洋明苑,天河东圃,中山大道中520号,47084,塔楼/板楼/塔板结合,831户,6栋,商品房/使用权/私产,2003-2005年 ,1.25至1.3元/平米/月,广州远洋物业管理有限公司,广州东苑房地产开发有限公司
旭景家园熙苑,天河东圃,中山大道中,61521,塔楼,293户,4栋,商品房/使用权/私产,2002-2008年 ,2元/平米/月,广东康景物业服务有限公司,广东珠江投资有限公司
富力花园,天河东圃,珠村东横三路富力花园,32703,塔楼/板楼,330户,6栋,商品房/房改房/私产,1995-1999年 ,1元/平米/月,暂无信息,富力集团
嘉华楼,天河东圃,宦溪西路8、10、12号,32910,塔楼,162户,3栋,商品房,1998-2003年 ,0.6元/平米/月,嘉华物业发展有限公司,广州嘉华房地产有限公司
东华居,天河东圃,东圃一横路74号,39807,塔楼,246户,3栋,商品房/房改房,2000年 ,0.5元/平米/月,东华居物业管理有限公司,广州市东华居物业管理有限公司
黄埔大道东,天河东圃,黄埔大道东,30905,塔楼/板楼,554户,34栋,商品房/房改房,1990-2013年 ,2.8元/平米/月,暂无信息,无开发商
金庭轩,天河东圃,东圃大马路48号,39189,塔楼,112户,2栋,商品房,1994-2000年 ,0.6元/平米/月,广州华侨物业发展有限公司侨英花园管理处,广州侨英房地产开发有限公司
安厦花园,天河东圃,珠吉路35号,40455,塔楼,3272户,12栋,商品房/经济适用房,2013年 ,1.5元/平米/月,广州市房地产同德物业发展公司,暂无信息
天力居,天河东圃,东圃大马路2号,0,塔楼,1144户,11栋,商品房/房改房/私产,1998-2003年 ,1.2至1.3元/平米/月,广州市天力物业管理有限公司,广州市富力房地产开发有限公司
一汽宿舍,天河东圃,圃兴路一汽宿舍,29520,塔楼,203户,6栋,商品房/房改房/私产,1999年 ,0.5元/平米/月,一汽宿舍物业管理公司,广州市第一公共汽车有限公司
振东花苑,天河东圃,荔苑路146号,29863,塔楼/板楼,268户,42栋,商品房/房改房/宅基房,1970-2000年 ,0.6元/平米/月,广州市振东物业管理有限公司,无开发商
法院小区 ,天河东圃,宦溪西路东圃法院宿舍,44218,塔楼,132户,2栋,商品房,1999年 ,1.2元/平米/月,暂无信息,无开发商
东圃边检小区 ,天河东圃,宦溪西路边检宿舍,51448,塔楼,266户,5栋,商品房/经济适用房,2006年 ,1.2至1.5元/平米/月,暂无信息,边检单位房改房
领汇国际公寓,天河东圃,中山大道领汇国际公寓,47708,塔楼,301户,1栋,商品房/限价商品房/使用权,2003年 ,1.98元/平米/月,广州市宁骏物业管理有限公司,合景泰富集团
东圃中学宿舍,天河东圃,东圃镇,32753,塔楼/板楼,72户,4栋,商品房/房改房,1998年 ,0.5至0.56元/平米/月,无物业管理服务,广州市天河区教育局
车陂街社区服务综合大楼,天河东圃,东圃二马路,36195,塔楼,48户,2栋,商品房/房改房,2004年 ,暂无信息,暂无信息,	西安大德房地产开发有限公司
中山大道电信宿舍,天河东圃,"中山大道中路, 中山大道中389号",37269,塔楼,41户,4栋,商品房/房改房,1980-2000年 ,0.8元/平米/月,私人承办物业,无开发商
阳光桃源,天河东圃,"桃园路,桃园路31",64609,塔楼,805户,10栋,商品房,2012年 ,1.2至10元/平米/月,阳光桃源管理处,广州市前进置业发展有限公司
白云一建宿舍,天河东圃,东圃二马路68号,28017,塔楼/板楼,42户,3栋,商品房,1998年 ,0.5元/平米/月,单位代管物业,白云房产开发有限公司
十八中学宿舍,天河东圃,东岸路,30144,塔楼/板楼,104户,6栋,商品房/房改房,1997年 ,0.8元/平米/月,暂无信息,暂无信息
红十字会医院宿舍,天河东圃,东圃大马路红十字会医院宿舍,31966,塔楼,64户,4栋,商品房/房改房,1991年 ,0.5至0.8元/平米/月,暂无信息,无开发商
供销社宿舍,天河东圃,东圃大马路供销社宿舍,27264,塔楼,108户,1栋,商品房/房改房,1993-2003年 ,暂无信息,暂无信息,广州市供销局
天力街3号,天河东圃,"天力街3号, 天力街东圃公安宿舍",37494,塔楼,112户,1栋,商品房/房改房/私产,1999-2000年 ,1元/平米/月,公安局物业管理有限公司,广州市公安局天河区分局
东圃书城,天河东圃,东圃大马路东圃书城,29752,塔楼,64户,2栋,商品房/私产,1995-1996年 ,暂无信息,暂无信息,无开发商
富力新村,天河东圃,东圃大马路二横路25号,32835,塔楼,765户,20栋,商品房/房改房,1994-2000年 ,0.6元/平米/月,富力新村物业管理公司,广州富力地产股份有限公司
南国嘉园,天河东圃,中山大道中258号,52218,塔楼,519户,4栋,商品房/使用权,2003-2005年 ,1.3至1.9元/平米/月,广州瑞华房地产开发物业公司 ,广州市文华房地产开发有限公司
康乐大厦,天河东圃,中山大道中1003号,24068,塔楼,153户,1栋,商品房/房改房,2003年 ,0.7元/平米/月,暂无信息,广州市医疗研究所
东圃远洋小区,天河东圃,圃兴路57号,36381,塔楼,368户,4栋,商品房/房改房,2000-2009年 ,1元/平米/月,广州远洋物业管理有限公司,无开发商
东圃二马路,天河东圃,东圃二马路,25157,塔楼/板楼/平房,448户,40栋,商品房/房改房/宅基房/自建房,1990-2000年 ,0.6至3元/平米/月,暂无信息,未知
东圃大马路,天河东圃,东圃大马路,22225,塔楼/板楼,553户,43栋,商品房/使用权/私产/宅基房,1990-1999年 ,暂无信息,暂无信息,无开发商
远洋明苑,天河东圃,中山大道中520号,47084,塔楼/板楼/塔板结合,831户,6栋,商品房/使用权/私产,2003-2005年 ,1.25至1.3元/平米/月,广州远洋物业管理有限公司,广州东苑房地产开发有限公司
旭景家园熙苑,天河东圃,中山大道中,61521,塔楼,293户,4栋,商品房/使用权/私产,2002-2008年 ,2元/平米/月,广东康景物业服务有限公司,广东珠江投资有限公司
富力花园,天河东圃,珠村东横三路富力花园,32703,塔楼/板楼,330户,6栋,商品房/房改房/私产,1995-1999年 ,1元/平米/月,暂无信息,富力集团
嘉华楼,天河东圃,宦溪西路8、10、12号,32910,塔楼,162户,3栋,商品房,1998-2003年 ,0.6元/平米/月,嘉华物业发展有限公司,广州嘉华房地产有限公司
东华居,天河东圃,东圃一横路74号,39807,塔楼,246户,3栋,商品房/房改房,2000年 ,0.5元/平米/月,东华居物业管理有限公司,广州市东华居物业管理有限公司
黄埔大道东,天河东圃,黄埔大道东,30905,塔楼/板楼,554户,34栋,商品房/房改房,1990-2013年 ,2.8元/平米/月,暂无信息,无开发商
金庭轩,天河东圃,东圃大马路48号,39189,塔楼,112户,2栋,商品房,1994-2000年 ,0.6元/平米/月,广州华侨物业发展有限公司侨英花园管理处,广州侨英房地产开发有限公司
安厦花园,天河东圃,珠吉路35号,40455,塔楼,3272户,12栋,商品房/经济适用房,2013年 ,1.5元/平米/月,广州市房地产同德物业发展公司,暂无信息
天力居,天河东圃,东圃大马路2号,0,塔楼,1144户,11栋,商品房/房改房/私产,1998-2003年 ,1.2至1.3元/平米/月,广州市天力物业管理有限公司,广州市富力房地产开发有限公司
美林湖畔北苑,天河东圃,桃园西路美林湖畔誉府,70059,塔楼,354户,4栋,商品房,2013-2015年 ,2.8至10元/平米/月,广州市美林基业物业管理有限公司,广州美林基业房地产开发有限公司
翠屏富通雅苑,天河东圃,东环路21号,61159,塔楼/板楼,470户,5栋,商品房,2010-2014年 ,1.6至1.7元/平米/月,深圳市莲花物业管理有限公司广州分公司,广州市攀达房地产开发有限公司
珠光御景骏庭,天河东圃,东圃2马路65号,57938,塔楼,146户,4栋,商品房,2017年 ,3.2至3.8元/平米/月,珠光物业管理有限公司,广州珠光房地产开发有限公司
雅怡阁,天河东圃,东圃大马路3号,35709,塔楼,685户,3栋,商品房/使用权/私产,2000年 ,1至1.2元/平米/月,广州市雅怡阁物业管理有限公司,广州市千鹤房地产开房有限公司
园丁苑,天河东圃,中山大道中,35553,塔楼/板楼,310户,4栋,商品房,1997年 ,0.8元/平米/月,中晨物业,广州市天河区教育局
雅怡居,天河东圃,雅怡街40号,35203,塔楼,904户,20栋,商品房/使用权/私产,2000年 ,0.6至1元/平米/月,广州市佳得物业管理有限公司,广州千鹤房地产开发有限公司
盈彩美居,天河东圃,中山大道中盈彩美居,0,塔楼/板楼,3707户,47栋,商品房/使用权/私产,2000-2008年 ,1.2至10元/平米/月,广州市宜家创生物业管理有限公司,广州市合景泰富房地产开发有限公司
纵横花园,天河东圃,黄村东路纵横白领公寓,31403,塔楼,370户,8栋,商品房,2000-2005年 ,1.5至1.55元/平米/月,广州市纵横物业管理有限公司,广州市纵横房地产代理有限公司
天雅居,天河东圃,黄村路138号,35414,塔楼/板楼,1657户,13栋,商品房/房改房/私产,1999-2003年 ,1.2至1.25元/平米/月,广州教育物业管理有限公司,广州市天翔房地产开发有限公司
宝兴翠园,天河东圃,中山大道中1118号,77945,塔楼,260户,2栋,商品房,2017年 ,2.8元/平米/月,广州市宝供物业管理有限公司,广州市宝兴房地产开发有限公司
佳润上品菁园,天河东圃,中山大道中532-538号,54558,塔楼,437户,4栋,商品房/使用权,2013-2014年 ,2.8至10元/平米/月,广州普诚物业经营管理有限公司,广东佳润地产有限公司
城市假日园,天河东圃,中山大道中城市假日园,0,塔楼,1336户,15栋,商品房/使用权/私产/宅基房,2004-2013年 ,1.5至3元/平米/月,广州市康盛物业管理有限公司,广州市健康房地产开发有限公司
