名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
尚德里,江岸大智路,京汉街143号,13850,板楼/塔板结合,1137户,16栋,商品房/房改房/经济适用房/使用权/私产/公租房/保障性住房,暂无信息 ,0.6至1元/平米/月,暂无信息,北京尚德圆置业有限公司
大智小区,江岸大智路,"交易横街49号, 交易街96号",11999,板楼/塔板结合,598户,8栋,商品房/房改房/私产,暂无信息 ,暂无信息,无物业管理服务,单位自建
凯旋嘉苑,江岸大智路,洞庭街52号,20958,板楼,57户,2栋,商品房,暂无信息 ,1.5元/平米/月,武汉凯旋门物业服务有限公司,武汉金马凯旋置业有限责任公司
新丽大厦,江岸大智路,胜利街88号,13433,板楼/塔板结合,344户,2栋,商品房/房改房,暂无信息 ,1.5元/平米/月,新丽大厦,"无开发商,大连永欣香榭里实业有限公司"
财富大厦,江岸大智路,解放大道1070号,0,塔楼/板楼,134户,1栋,商品房,暂无信息 ,4元/平米/月,武汉五洲物业发展有限公司,城投开发
铭新巷小区,江岸大智路,京汉大道铭新小区,13802,塔楼/板楼/塔板结合,1194户,21栋,商品房/房改房/使用权/私产/拆迁还建房,暂无信息 ,0.8至1元/平米/月,暂无信息,无开发商
天津路2号,江岸大智路,武汉市江岸区天津路2号,20189,塔板结合,28户,1栋,商品房,暂无信息 ,1.3元/平米/月,暂无信息,暂无信息
大智商城,江岸大智路,大智路49号,12665,塔板结合,142户,1栋,商品房,暂无信息 ,1元/平米/月,业主自筹物业,湖北融兴房地产开发有限公司
裕华公寓,江岸大智路,友益街102号,13702,塔楼,601户,1栋,商品房/房改房,暂无信息 ,1.5元/平米/月,街道办事处（居委会）代管物业,武汉长青房屋开发公司
纺织小区,江岸大智路,"兰陵路7号, 兰陵路纺织小区",18342,板楼,153户,4栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
吉祥大厦,江岸大智路,吉庆街165号,12688,板楼,90户,1栋,商品房,暂无信息 ,0.8元/平米/月,吉祥物业管理公司,吉祥置地有限公司
景福小区,江岸大智路,铭新街200号,12428,板楼/塔板结合/平房,441户,8栋,商品房/房改房/拆迁还建房,暂无信息 ,1至2.4元/平米/月,武汉市武房物业发展公司,河北景福房地产开发有限公司
君安大厦,江岸大智路,合作路13号,11080,塔楼,154户,1栋,商品房/私产,暂无信息 ,4元/平米/月,业主自筹物业,无开发商
诚昌里,江岸大智路,合作路诚昌里,14685,平房,115户,2栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,无
财富大厦,江岸大智路,解放大道1070号,0,塔楼/板楼,134户,1栋,商品房,暂无信息 ,4元/平米/月,武汉五洲物业发展有限公司,城投开发
新丽大厦,江岸大智路,胜利街88号,13433,板楼/塔板结合,344户,2栋,商品房/房改房,暂无信息 ,1.5元/平米/月,新丽大厦,"无开发商,大连永欣香榭里实业有限公司"
尚德里,江岸大智路,京汉街143号,13850,板楼/塔板结合,1137户,16栋,商品房/房改房/经济适用房/使用权/私产/公租房/保障性住房,暂无信息 ,0.6至1元/平米/月,暂无信息,北京尚德圆置业有限公司
大智小区,江岸大智路,"交易横街49号, 交易街96号",11999,板楼/塔板结合,598户,8栋,商品房/房改房/私产,暂无信息 ,暂无信息,无物业管理服务,单位自建
凯旋嘉苑,江岸大智路,洞庭街52号,20958,板楼,57户,2栋,商品房,暂无信息 ,1.5元/平米/月,武汉凯旋门物业服务有限公司,武汉金马凯旋置业有限责任公司
黄兴路5号,江岸大智路,黄兴路5号,13660,板楼,88户,1栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
铭新大厦,江岸大智路,铭新街92号,12771,板楼,87户,1栋,商品房,暂无信息 ,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 
君安公寓,江岸大智路,"洞庭街43号,合作路18号",18136,塔板结合,270户,1栋,商品房/房改房/拆迁还建房,暂无信息 ,1.5元/平米/月,武汉兆嘉乐业物管公司, 陕西亿润经贸有限公司 
武咨大厦,江岸大智路,兰陵路1号,21517,板楼,67户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
大智公寓,江岸大智路,汉口大智路123号,13300,塔楼,483户,2栋,商品房,暂无信息 ,1.8元/平米/月,湖北省新佳园物业管理有限公司,武汉雅鸿房地产开发有限公司
吉庆家园,江岸大智路,大智路5号,12519,塔楼,329户,3栋,商品房/经济适用房/私产,暂无信息 ,0.8元/平米/月,武汉岸房台北物业管理有限公司,无开发商
东方大厦,江岸大智路,友益街29号,13848,塔楼,637户,3栋,商品房/房改房/私产/拆迁还建房,暂无信息 ,1元/平米/月,大汉物业管理公司,武汉市市政建设集团有限公司
吉庆街,江岸大智路,吉庆街,12861,塔楼/板楼/塔板结合,821户,13栋,商品房/房改房/拆迁还建房,暂无信息 ,0.5元/平米/月,暂无信息,武汉市市政建设集团有限公司
格格屋,江岸大智路,大智街铭新街208号,16727,塔楼,348户,1栋,商品房,暂无信息 ,1.4元/平米/月,武汉市怡诚物业管理有限公司,武汉华池置业发展有限公司
车站街辅堂社区,江岸大智路,京汉街147号,16071,塔楼/塔板结合,1490户,12栋,商品房/房改房/私产,暂无信息 ,暂无信息,仲量联行测量师事务所（上海）有限公司武汉分公司,无开发商
大智路,江岸大智路,大智路,13413,板楼,385户,12栋,商品房/房改房,暂无信息 ,2元/平米/月,无物业管理服务,武汉市市政建设集团有限公司
安静社区,江岸大智路,黄石路35号附2号,12992,板楼/塔板结合,1785户,20栋,商品房/房改房/私产,暂无信息 ,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商
金川阁小区,江岸大智路,解放南路12号,11691,板楼,175户,5栋,商品房/私产,暂无信息 ,0.5至0.6元/平米/月,业主自筹物业,无开发商
同庆阁小区,江岸大智路,香港路同庆阁小区,12105,板楼,393户,5栋,商品房/房改房/私产,暂无信息 ,1元/平米/月,街道办事处（居委会）代管物业,山西同庆置业有限公司
解放南路,江岸大智路,解放南路,11741,板楼,309户,8栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
鑫汉城市花园,江岸大智路,解放南路12号附8-18号,15005,板楼,176户,4栋,商品房/私产,暂无信息 ,0.4至0.8元/平米/月,业主自筹物业,武汉市汉南城市综合开发总公司
黄兴路25号,江岸大智路,黄兴路25号,17073,塔板结合,17户,1栋,商品房,暂无信息 ,1.5元/平米/月,暂无信息,武汉长青房屋开发公司
新华里,江岸大智路,黄兴路新华里,13959,塔楼,57户,5栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
汉港大厦,江岸大智路,黄石路1号,23909,塔楼,49户,2栋,商品房,暂无信息 ,2元/平米/月,武汉市万吉物业管理有限公司,武汉汉商人信置业有限公司
金色未来,江岸大智路,京汉大道952号,18090,塔楼,360户,1栋,商品房/私产,暂无信息 ,1.5元/平米/月,武汉鑫盛物业管理有限公司,湖北城建置业发展有限公司
京汉街小区,江岸大智路,京汉街小区,10610,板楼/塔板结合,222户,7栋,商品房/使用权/私产,暂无信息 ,暂无信息,无物业管理服务,武汉市市政建设集团有限公司
乐居,江岸大智路,交易街乐居,11657,板楼/塔板结合,273户,8栋,商品房/房改房,暂无信息 ,暂无信息,无物业管理服务,无开发公司
楚善里4号,江岸大智路,楚善里4号,13524,板楼,30户,1栋,商品房,暂无信息 ,暂无信息,无物业管理服务,无
黄兴路25号,江岸大智路,黄兴路25号,17073,塔板结合,17户,1栋,商品房,暂无信息 ,1.5元/平米/月,暂无信息,武汉长青房屋开发公司
新华里,江岸大智路,黄兴路新华里,13959,塔楼,57户,5栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
崇善安全小区,江岸大智路,崇善路9附1,15616,塔楼/板楼,92户,6栋,商品房/房改房/私产/集资房,暂无信息 ,暂无信息,暂无信息,暂无信息
洞庭街63号,江岸大智路,洞庭街63号,12827,未知类型,25户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
兰陵大公馆,江岸大智路,胜利街123号,17411,塔楼/板楼,1400户,3栋,商品房/私产,暂无信息 ,2.2元/平米/月,武汉锦绣雅园物业服务有限公司,武汉愿信置业有限公司
兰陵路58号,江岸大智路,兰陵路58号,13226,板楼,30户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
安静后街,江岸大智路,安静村后街9号,11773,塔楼/板楼,898户,12栋,商品房/房改房/私产/公租房,暂无信息 ,0.5元/平米/月,暂无信息,武汉市市政建设集团有限公司
京汉城市广场,江岸大智路,京汉大道与球场街交汇处（大智路地铁G、F出口）,21022,板楼/塔板结合,1681户,8栋,商品房/房改房/动迁安置房/限价商品房/私产/拆迁还建房,暂无信息 ,1.8至2.8元/平米/月,暂无信息,武汉金色中光房地产置业有限公司
越秀中交星汇园,江岸大智路,交易街越秀中交星汇园,32157,未知类型,427户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
汇通小区,江岸大智路,汇通路2号-14号,14636,未知类型,128户,7栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
亚洲证券大厦,江岸大智路,江汉二路181号,14771,塔楼,200户,1栋,商品房,暂无信息 ,2.5元/平米/月,业主自筹物业,无开发商
大智嘉园,江岸大智路,京汉大道1038和1058号,25639,板楼/塔板结合,732户,7栋,商品房/使用权/私产,暂无信息 ,2元/平米/月,武汉市嘉邦物业管理有限公司,武汉银泰房地产开发有限公司
馨悦国际,江岸大智路,解放南路44号,28245,塔楼/板楼/塔板结合,501户,3栋,商品房,暂无信息 ,2元/平米/月,武汉宝泰物业服务有限公司,武汉长港房地产开发有限公司
世纪皇冠,江岸大智路,解放大道1092号,16361,板楼,277户,1栋,商品房/私产,暂无信息 ,1.4元/平米/月,武汉嘉源物业管理有限公司,武汉佳联房地产开发有限公司
金地京汉1903,江岸大智路,京汉大道853号,28369,塔楼/塔板结合,666户,3栋,商品房,暂无信息 ,3.85元/平米/月,武汉金地物业管理有限公司,金地集团武汉房地产开发有限公司
武汉数码港,江岸大智路,大智路6号,14542,塔板结合,290户,1栋,商品房,暂无信息 ,1.8元/平米/月,业主自筹物业,武汉市政和实业有限公司
德润大厦,江岸大智路,黄石路9号,14126,塔楼,985户,4栋,商品房/私产,暂无信息 ,1.5至1.6元/平米/月,武汉佳苑物业管理有限公司,武汉汉光房地产开发建筑装饰工程有限公司
新成里,江岸大智路,友益街103号,0,未知类型,24户,10栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
空中花园,江岸大智路,交易街31号,0,板楼,39户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
山川里,江岸大智路,山川里3号,0,未知类型,7户,2栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
中山大道,江岸大智路,中山大道1100号,17763,塔楼/板楼/塔板结合/平房,981户,39栋,商品房/房改房/使用权/私产/拆迁还建房/公租房,暂无信息 ,0.8至1.8元/平米/月,暂无信息,无开发商
鄱阳街105号,江岸大智路,鄱阳街105号,0,塔楼,21户,1栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
天津路12号,江岸大智路,天津路12号,0,板楼,14户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,无开发商
二十中宿舍,江岸大智路,合作路52号二十中宿舍,0,板楼,56户,1栋,商品房/私产,暂无信息 ,0.6元/平米/月,暂无信息,暂无
吉庆小墅,江岸大智路,瑞祥路8号,0,板楼,56户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
空中花园,江岸大智路,交易街31号,0,板楼,39户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
二十中宿舍,江岸大智路,合作路52号二十中宿舍,0,板楼,56户,1栋,商品房/私产,暂无信息 ,0.6元/平米/月,暂无信息,暂无
天津路12号,江岸大智路,天津路12号,0,板楼,14户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,无开发商
吉庆小墅,江岸大智路,瑞祥路8号,0,板楼,56户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
中山大道,江岸大智路,中山大道1100号,17763,塔楼/板楼/塔板结合/平房,981户,39栋,商品房/房改房/使用权/私产/拆迁还建房/公租房,暂无信息 ,0.8至1.8元/平米/月,暂无信息,无开发商
山川里,江岸大智路,山川里3号,0,未知类型,7户,2栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
中山大道739号,江岸大智路,中山大道739号,16424,板楼,228户,14栋,商品房/经济适用房/私产,暂无信息 ,1.8元/平米/月,无物业管理服务,无开发商
黄石路3号,江岸大智路,黄石路3号,0,塔楼,72户,1栋,商品房/房改房/拆迁还建房/公租房,暂无信息 ,暂无信息,业主自筹物业,无开发商
标达花园,江岸大智路,京汉大道大智路口标达花园,14661,塔楼,104户,2栋,商品房/房改房,暂无信息 ,0.5元/平米/月,业主自筹物业,无开发商
鄱阳街105号,江岸大智路,鄱阳街105号,0,塔楼,21户,1栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
平安里3号,江岸大智路,平安里3号,0,未知类型,18户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
黄兴路35号,江岸大智路,黄兴路35号,0,板楼,20户,1栋,商品房,暂无信息 ,0.5元/平米/月,无物业管理服务,无
瑞祥路54号,江岸大智路,瑞祥路54号,0,未知类型,28户,1栋,房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
鄱阳街103号,江岸大智路,鄱阳街103号,0,未知类型,24户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
天津路22号,江岸大智路,天津路22号,0,未知类型,1户,1栋,房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
楚善里3号,江岸大智路,兰陵路楚善里3号,20701,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
兰陵路39号,江岸大智路,江岸区兰陵路39号,0,板楼,4户,1栋,商品房,暂无信息 ,1.8元/平米/月,武汉长青物业管理有限责任公司,武汉长青房屋开发公司
兰陵路41号,江岸大智路,兰陵路41号,0,未知类型,48户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
铭新街93号,江岸大智路,铭新街93号,0,未知类型,137户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
楚善里2号,江岸大智路,楚善里2号,11163,未知类型,28户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
天津路6号,江岸大智路,天津路6号,0,板楼,14户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
江汉二路148号,江岸大智路,江汉二路148号,0,塔板结合,60户,1栋,商品房,暂无信息 ,暂无信息,武汉宏城海达,"武汉市住宅开发公司,武汉嘉华房地产开发有限公司"
